Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
FinalUI_label_0ae9bcd0			game/script.rpy	1584	"[what]"
FinalUI_label_0ae9bcd0_1			game/script.rpy	1586	"[what]"
FinalUI_label_de4aeea1	nvle	En una sala lateral, encuentran una pared de monitores. Uno de ellos muestra una figura encorvada y de espaldas, cubierta por una manta.	game/script.rpy	1589	nvle "[what]"
FinalUI_label_65ab858d	he	Esa blusa... es de mi mamá.	game/script.rpy	1593	he "[what]"
FinalUI_label_705ee32a	ad	¡Está viva!	game/script.rpy	1596	ad "[what]"
FinalUI_label_b68ce7c0	nvle	Un leve ruido. {p=1.5} La puerta se abre lentamente y Elodia Rivas aparece. Vestida con una bata blanca, guantes quirúrgicos, botas limpias. Su rostro no muestra sorpresa.	game/script.rpy	1604	nvle "[what]"
FinalUI_label_720985b8	el	Me alegra conocerte por fin, Helena.	game/script.rpy	1607	el "[what]"
FinalUI_label_f64264ba	he	¿Eres tú? ¿La que nos vigilaba?	game/script.rpy	1616	he "[what]"
FinalUI_label_e76f43ef	he	¿Elodia?	game/script.rpy	1620	he "[what]"
FinalUI_label_b4ac9a0d	el	Tu madre no entendía lo que protegía. Todo fue observación. Precaución. Pero tú... Tu vínculo con la carne, con la memoria... es extraordinario.	game/script.rpy	1624	el "[what]"
FinalUI_label_7aa787c5	nvle	Chancho se adelanta, protegiendolas. Elodia lo observa como si viera un milagro.	game/script.rpy	1626	nvle "[what]"
FinalUI_label_ad04b1aa	el	Y tú... Un espontáneo. Libre. Un resultado que ni el virus pudo predecir.	game/script.rpy	1627	el "[what]"
FinalUI_label_5f5ce42e	ad	¿Dónde está Hortensia?	game/script.rpy	1630	ad "[what]"
FinalUI_label_2c556db2	el	 Donde siempre ha estado. En medio de lo que no comprendemos. Su cuerpo resistió el virus. Pero no del todo. Quiso luchar. Pagó el precio.	game/script.rpy	1632	el "[what]"
FinalUI_label_e35e1d5d	he	Llévame con ella.	game/script.rpy	1637	he "[what]"
FinalUI_label_fed0ed06	nvle	Elodia duda un momento. Luego, asiente con un gesto seco.	game/script.rpy	1640	nvle "[what]"
FinalUI_label_49726c3f	nvle	Hortensia se levanta, pero algo en su cuerpo se tuerce. Sus movimientos son antinaturales. Fragmentada.	game/script.rpy	1643	nvle "[what]"
FinalUI_label_78eab6fe	ho	Hija... Vete...	game/script.rpy	1645	ho "[what]"
FinalUI_label_e2a58f41	nvle	Helena da un paso adelante. Llora, pero no grita. Está en shock.	game/script.rpy	1646	nvle "[what]"
FinalUI_label_418e3d7a	he	Mamá...	game/script.rpy	1648	he "[what]"
FinalUI_label_13f46487	el	Ella no es completamente una fracturada. Pero tampoco humana. No puedes curarla.	game/script.rpy	1652	el "[what]"
FinalUI_label_c187c8c3	he	Tú hiciste esto.	game/script.rpy	1655	he "[what]"
FinalUI_label_d13d57c4	el	No. El mundo la hizo así. Yo solo quise entenderlo...antes de que fuera irreversible.	game/script.rpy	1657	el "[what]"
FinalUI_label_ea9de8ce	nvle	Hortensia avanza. No con furia. Con dolor. Con peso. Como si sus propios huesos se arrastraran por dentro.	game/script.rpy	1659	nvle "[what]"
FinalUI_label_9abc3d5a	he	Mamá estás sufriendo.	game/script.rpy	1664	he "[what]"
FinalUI_label_934ae447	he	Lo siento... mamá	game/script.rpy	1672	he "[what]"
FinalUI_label_a75dcc7b	ad	¡Helena, no!	game/script.rpy	1674	ad "[what]"
FinalUI_label_8bba226d	nvle	Dispara. Hortensia cae. No como monstruo. {p=1.5} Sino como un cuerpo inerte.	game/script.rpy	1680	nvle "[what]"
FinalUI_label_15069d94	he	No puedo	game/script.rpy	1686	he "[what]"
FinalUI_label_0ae9bcd0_2			game/script.rpy	1687	"[what]"
FinalUI_label_f8576dda	nvle	Apunta al candado de la celda, se acerca a abrazarla.	game/script.rpy	1688	nvle "[what]"
FinalUI_label_de809c76	nvle	Elodia camina hacia ellas. Despacio. Sin temor.	game/script.rpy	1693	nvle "[what]"
FinalUI_label_9b4893e7	el	Ahora entiendes lo que yo entendí. La conciencia no es inmortal. Pero el recuerdo sí.	game/script.rpy	1695	el "[what]"
FinalUI_label_296033ba	nvle	Helena apunta. Tiembla.	game/script.rpy	1697	nvle "[what]"
FinalUI_label_9dc69c05	el	No tienes que matarme. Podrías superarme. Heredar el proyecto. Perfeccionarlo.	game/script.rpy	1699	el "[what]"
FinalUI_label_15fcc1e3	he	No quiero ser tú.	game/script.rpy	1701	he "[what]"
FinalUI_label_f5d80576	el	¿Estás segura?	game/script.rpy	1703	el "[what]"
FinalUI_label_f3f4ad48	nvle	Helena baja el arma por un segundo... pero solo para tener un ángulo que le permita disparar mejor.	game/script.rpy	1704	nvle "[what]"
FinalUI_label_84fb2829	nvle	Da un solo disparo. {p=1.5} No cae de inmediato, pero la sangre empieza a brotar lentamente.	game/script.rpy	1705	nvle "[what]"
FinalUI_label_83f9508f	el	Curioso... Pensé que... ibas a...	game/script.rpy	1707	el "[what]"
FinalUI_label_99311986	nvle	Cae. Sin gloria. Sin redención. {p=1.5} Mientras tanto Chancho se come los cables de refrigeración del sistema.	game/script.rpy	1708	nvle "[what]"
FinalUI_label_209294de	nvle	Adara y Helena quitan a Chancho, pero los equipos mordidos comienzan a sobrecalentarse y prenden fuego. El lugar se derrumba.	game/script.rpy	1713	nvle "[what]"
FinalUI_label_a3bde29a	nvle	Hortensia es alcanzada por las llamas y muere.	game/script.rpy	1718	nvle "[what]"
FinalUI_label_a6a7f498	he	¡Mamááááááááá!	game/script.rpy	1720	he "[what]"
FinalUI_label_25fc95e7	nvle	La salida colapsa a sus espaldas. Helena y Adara caminan sin mirar atrás.	game/script.rpy	1723	nvle "[what]"
FinalUI_label_d95f9579	ad	¿Por qué lo hiciste?	game/script.rpy	1729	ad "[what]"
FinalUI_label_2000a9ef	he	Eso ya no era mi mamá.	game/script.rpy	1731	he "[what]"
FinalUI_label_8d512cbc	ad	Ni siquiera pienses que fue tu culpa, Lena.	game/script.rpy	1737	ad "[what]"
FinalUI_label_74dbe1ee	he	Gracias, Ara. Por eso mi mamá te quería tanto.	game/script.rpy	1739	he "[what]"
FinalUI_label_f273b66d	ad	¿Nada más tu mamá?	game/script.rpy	1741	ad "[what]"
FinalUI_label_454c5a0a	he	Bueno, yo también.	game/script.rpy	1743	he "[what]"
FinalUI_label_dabfdf2a	ad	¿A dónde iremos?	game/script.rpy	1747	ad "[what]"
FinalUI_label_34cf85a3	he	Hasta donde no recordemos lo que hemos pasado.	game/script.rpy	1750	he "[what]"
FinalUI_label_2e80dc13	nvle	Se toman la mano, en la otra mano de Helena, el mapa. {p=1.5} Tres X. Una tachada. Otra en el puño.	game/script.rpy	1752	nvle "[what]"
FinalUI_label_32835b9b	nvle	La tercera... seguirá esperando.	game/script.rpy	1753	nvle "[what]"
FinalUI_label_0ae9bcd0_3			game/script.rpy	1761	"[what]"
anaquelfake_label_b10177cb	nvle	¿Debería buscar algo aquí	game/script.rpy	1870	nvle "[what]"
